data_classification,participant_id,question,expected_online,information_found_online,correct_answer_found
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0150,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0151,current_employer,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0151,high_school,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0151,birth_city,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0151,mothers_maiden_name,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0151,first_pet_name,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0151,wedding_location,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0151,street_grew_up_on,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0151,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0151,favorite_sports_team,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0151,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0152,current_employer,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0152,high_school,False,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0152,birth_city,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0152,mothers_maiden_name,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0152,first_pet_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0152,wedding_location,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0152,street_grew_up_on,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0152,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0152,favorite_sports_team,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0152,favorite_food,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0153,current_employer,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0153,high_school,False,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0153,birth_city,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0153,mothers_maiden_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0153,first_pet_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0153,wedding_location,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0153,street_grew_up_on,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0153,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0153,favorite_sports_team,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0153,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0154,current_employer,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0154,high_school,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0154,birth_city,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0154,mothers_maiden_name,False,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0154,first_pet_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0154,wedding_location,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0154,street_grew_up_on,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0154,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0154,favorite_sports_team,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0154,favorite_food,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0155,current_employer,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0155,high_school,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0155,birth_city,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0155,mothers_maiden_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0155,first_pet_name,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0155,wedding_location,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0155,street_grew_up_on,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0155,first_car_model,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0155,favorite_sports_team,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0155,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0156,current_employer,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0156,high_school,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0156,birth_city,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0156,mothers_maiden_name,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0156,first_pet_name,True,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0156,wedding_location,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0156,street_grew_up_on,False,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0156,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0156,favorite_sports_team,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0156,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0157,current_employer,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0157,high_school,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0157,birth_city,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0157,mothers_maiden_name,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0157,first_pet_name,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0157,wedding_location,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0157,street_grew_up_on,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0157,first_car_model,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0157,favorite_sports_team,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0157,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0158,current_employer,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0158,high_school,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0158,birth_city,True,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0158,mothers_maiden_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0158,first_pet_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0158,wedding_location,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0158,street_grew_up_on,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0158,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0158,favorite_sports_team,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0158,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0159,current_employer,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0159,high_school,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0159,birth_city,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0159,mothers_maiden_name,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0159,first_pet_name,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0159,wedding_location,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0159,street_grew_up_on,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0159,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0159,favorite_sports_team,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0159,favorite_food,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0160,current_employer,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0160,high_school,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0160,birth_city,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0160,mothers_maiden_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0160,first_pet_name,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0160,wedding_location,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0160,street_grew_up_on,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0160,first_car_model,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0160,favorite_sports_team,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0160,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0161,current_employer,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0161,high_school,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0161,birth_city,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0161,mothers_maiden_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0161,first_pet_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0161,wedding_location,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0161,street_grew_up_on,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0161,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0161,favorite_sports_team,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0161,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0162,current_employer,True,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0162,high_school,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0162,birth_city,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0162,mothers_maiden_name,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0162,first_pet_name,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0162,wedding_location,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0162,street_grew_up_on,False,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0162,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0162,favorite_sports_team,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0162,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0163,current_employer,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0163,high_school,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0163,birth_city,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0163,mothers_maiden_name,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0163,first_pet_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0163,wedding_location,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0163,street_grew_up_on,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0163,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0163,favorite_sports_team,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0163,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0164,current_employer,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0164,high_school,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0164,birth_city,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0164,mothers_maiden_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0164,first_pet_name,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0164,wedding_location,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0164,street_grew_up_on,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0164,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0164,favorite_sports_team,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0164,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0165,current_employer,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0165,high_school,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0165,birth_city,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0165,mothers_maiden_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0165,first_pet_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0165,wedding_location,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0165,street_grew_up_on,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0165,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0165,favorite_sports_team,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0165,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0166,current_employer,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0166,high_school,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0166,birth_city,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0166,mothers_maiden_name,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0166,first_pet_name,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0166,wedding_location,False,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0166,street_grew_up_on,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0166,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0166,favorite_sports_team,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0166,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0167,current_employer,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0167,high_school,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0167,birth_city,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0167,mothers_maiden_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0167,first_pet_name,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0167,wedding_location,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0167,street_grew_up_on,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0167,first_car_model,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0167,favorite_sports_team,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0167,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0168,current_employer,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0168,high_school,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0168,birth_city,True,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0168,mothers_maiden_name,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0168,first_pet_name,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0168,wedding_location,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0168,street_grew_up_on,True,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0168,first_car_model,False,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0168,favorite_sports_team,False,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0168,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0169,current_employer,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0169,high_school,True,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0169,birth_city,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0169,mothers_maiden_name,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0169,first_pet_name,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0169,wedding_location,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0169,street_grew_up_on,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0169,first_car_model,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0169,favorite_sports_team,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0169,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0170,current_employer,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0170,high_school,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0170,birth_city,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0170,mothers_maiden_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0170,first_pet_name,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0170,wedding_location,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0170,street_grew_up_on,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0170,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0170,favorite_sports_team,True,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0170,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0171,current_employer,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0171,high_school,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0171,birth_city,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0171,mothers_maiden_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0171,first_pet_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0171,wedding_location,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0171,street_grew_up_on,False,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0171,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0171,favorite_sports_team,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0171,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0172,current_employer,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0172,high_school,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0172,birth_city,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0172,mothers_maiden_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0172,first_pet_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0172,wedding_location,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0172,street_grew_up_on,False,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0172,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0172,favorite_sports_team,False,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0172,favorite_food,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0173,current_employer,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0173,high_school,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0173,birth_city,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0173,mothers_maiden_name,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0173,first_pet_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0173,wedding_location,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0173,street_grew_up_on,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0173,first_car_model,False,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0173,favorite_sports_team,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0173,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0174,current_employer,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0174,high_school,False,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0174,birth_city,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0174,mothers_maiden_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0174,first_pet_name,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0174,wedding_location,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0174,street_grew_up_on,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0174,first_car_model,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0174,favorite_sports_team,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0174,favorite_food,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0175,current_employer,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0175,high_school,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0175,birth_city,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0175,mothers_maiden_name,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0175,first_pet_name,False,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0175,wedding_location,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0175,street_grew_up_on,False,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0175,first_car_model,False,True,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0175,favorite_sports_team,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0175,favorite_food,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0176,current_employer,False,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0176,high_school,True,False,False
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0176,birth_city,True,True,True
SYNTHETIC DATA - NO REAL PEOPLE OR RECOVERY ANSWERS,F0176,mothers_maiden_name,False,True,True
